experiment_id,model_version,control_mode,baseline_policy,seed,num_nodes,scenario,duration_s,sync_messages,radio_active_time_s,radio_active_time_mean_per_node_s,estimated_energy_j,violation_events,violation_time_steps,affected_nodes,violation_rate_pct,mean_psm,median_psm,min_psm,p5_psm,negative_psm_frequency_pct,state_transitions,state_counts,beacon_count_estimated,pssp_count,prap_count,radio_wakeup_events_estimated,mean_sync_interval_ms,mean_tx_power_pct,mean_battery_percent,max_pe,mean_pe,mean_pt,control_action_count,invariant_violations,strategy
EXP-CHA-10N-S43-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,43,10,Scenario C: Dynamic/Challenging,300.0,1931,41.99200000000003,4.199200000000003,45.10779999999959,0,3010,0,0.0,38.126668680941656,38.43598548438534,8.950990459935298,20.243849953297882,0.0,33,"{'ELEVATED': 1, 'RELAXED': 5, 'NOMINAL': 4}",43716.66666666668,3000,3010,10532.0,1317.9734219269103,40.053156146179404,91.13784400000047,58.18071960773183,31.00076221606832,69.12743089700997,33,0,proposed
EXP-CHA-10N-S44-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,44,10,Scenario C: Dynamic/Challenging,300.0,1547,32.19200000000002,3.219200000000002,37.65379999999981,0,3010,0,0.0,44.666166099024835,46.033430595185926,14.934910505700195,23.25947736979289,0.0,19,"{'NOMINAL': 6, 'RELAXED': 4}",36829.999999999854,3000,3010,8074.0,1585.6644518272426,30.036544850498338,92.36692400000094,48.454726676386926,24.461264797985134,69.12743089700997,19,0,proposed
EXP-CHA-10N-S45-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,45,10,Scenario C: Dynamic/Challenging,300.0,1633,35.66400000000003,3.566400000000003,39.444599999999845,0,3010,0,0.0,41.577137194480116,41.062875868542605,21.40226230426455,26.292090347495833,0.0,29,"{'RELAXED': 6, 'NOMINAL': 4}",39853.33333333313,3000,3010,8946.0,1404.4019933554816,34.58139534883721,90.2111080000007,50.74452845646003,27.550293702529856,69.12743089700997,29,0,proposed
EXP-CHA-10N-S46-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,46,10,Scenario C: Dynamic/Challenging,300.0,2045,45.86400000000003,4.586400000000003,47.69659999999948,0,3010,0,0.0,37.89521922289609,36.328381826233006,9.549880521784743,15.892883330306715,0.0,21,"{'NOMINAL': 8, 'RELAXED': 2}",45191.66666666601,3000,3010,11496.0,1336.2790697674418,41.88704318936877,92.53606800000045,55.790119478215274,31.232211674113888,69.12743089700997,21,0,proposed
EXP-CHA-10N-S47-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,47,10,Scenario C: Dynamic/Challenging,300.0,1846,37.29600000000003,3.7296000000000027,43.026399999999605,0,3010,0,0.0,40.57883996460404,37.07853617179233,15.899255889390972,24.09232834465246,0.0,28,"{'NOMINAL': 5, 'RELAXED': 5}",40371.66666666621,3000,3010,9350.0,1507.6910299003323,35.179401993355484,92.3694720000007,56.962761950893146,28.548590932405933,69.12743089700997,28,0,proposed
EXP-CHA-10N-S48-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,48,10,Scenario C: Dynamic/Challenging,300.0,1720,33.36000000000002,3.336000000000002,40.40399999999967,0,3010,0,0.0,43.3827533601192,42.18519422620555,16.073995077434944,29.316267297064137,0.0,15,"{'RELAXED': 6, 'NOMINAL': 4}",37920.00000000001,3000,3010,8366.0,1556.528239202658,31.691029900332225,92.92192000000085,53.053125999661994,25.74467753689077,69.12743089700997,15,0,proposed
EXP-CHA-10N-S49-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,49,10,Scenario C: Dynamic/Challenging,300.0,1746,38.16800000000003,3.816800000000003,41.72119999999975,0,3010,0,0.0,41.423997950142,41.993493031545526,3.63002592551684,20.649303817750525,0.0,24,"{'RELAXED': 6, 'NOMINAL': 3, 'ELEVATED': 1}",40739.999999999745,3000,3010,9576.0,1411.9435215946844,35.647840531561464,90.42557600000069,58.73997407448317,27.703432946867974,69.12743089700997,24,0,proposed
EXP-CHA-10N-S50-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,50,10,Scenario C: Dynamic/Challenging,300.0,2007,43.57600000000003,4.357600000000003,46.40939999999956,0,3010,0,0.0,36.60822885154727,35.61140245525202,12.232144334660838,19.63910013895721,0.0,23,"{'ELEVATED': 1, 'NOMINAL': 6, 'RELAXED': 3}",45479.999999999585,3000,3010,10928.0,1228.8538205980067,42.78405315614618,91.60181200000031,59.450272351322354,32.519202045462706,69.12743089700997,23,0,proposed
EXP-CHA-10N-S51-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,51,10,Scenario C: Dynamic/Challenging,300.0,1906,46.624000000000024,4.6624000000000025,45.66559999999967,0,3010,0,0.0,36.05887676270631,36.500297212218996,8.796702559187452,14.86881607164943,0.0,30,"{'NOMINAL': 5, 'ELEVATED': 1, 'RELAXED': 4}",46201.66666666559,3000,3010,11694.0,1196.2707641196014,43.47176079734219,92.92668800000037,56.219401573181976,33.06855413430366,69.12743089700997,30,0,proposed
EXP-STA-20N-S42-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,42,20,Scenario A: Stable,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,36.34724963536398,35.53207927424334,4.835878372842359,17.69810369404467,0.0,30,"{'RELAXED': 9, 'NOMINAL': 7, 'ELEVATED': 4}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,91.36899999999989,62.049121627157646,26.65450036463602,63.00175000000001,30,0,baseline
EXP-STA-20N-S43-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,43,20,Scenario A: Stable,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,35.23620020504168,34.93997267776679,7.74158054348181,18.975904780226827,0.0,33,"{'NOMINAL': 10, 'ELEVATED': 2, 'RELAXED': 8}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,92.5239999999999,61.1384807703176,27.76554979495832,63.00175000000001,33,0,baseline
EXP-STA-20N-S44-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,44,20,Scenario A: Stable,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,51,6020,1,0.8471760797342193,36.02828840264039,38.86135649759461,-4.2160515800655745,12.398761416577422,0.8471760797342193,33,"{'RELAXED': 6, 'NOMINAL': 11, 'ELEVATED': 2, 'IMMEDIATE': 1}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,91.9589999999999,55.66605158006557,26.973461597359616,63.00175000000001,33,0,baseline
EXP-STA-20N-S45-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,45,20,Scenario A: Stable,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,31.91798576376061,32.62311253073859,7.601596506193388,16.212672150463952,0.0,42,"{'NOMINAL': 12, 'RELAXED': 5, 'ELEVATED': 3}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,90.1889999999999,57.0421751253262,31.083764236239396,63.00175000000001,42,0,baseline
EXP-STA-20N-S46-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,46,20,Scenario A: Stable,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,31.843547895511396,32.55220177214831,1.7227378114958896,12.85285657748486,0.0,38,"{'NOMINAL': 9, 'ELEVATED': 6, 'RELAXED': 5}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,91.7739999999999,57.4182942430161,31.158202104488613,63.00175000000001,38,0,baseline
EXP-STA-20N-S47-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,47,20,Scenario A: Stable,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,62,6020,1,1.0299003322259137,34.72117901199024,35.88428915557074,-5.768653737694201,17.995955322157144,1.0299003322259137,32,"{'RELAXED': 7, 'NOMINAL': 11, 'ELEVATED': 1, 'IMMEDIATE': 1}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,91.2639999999999,57.2186537376942,28.280570988009764,63.00175000000001,32,0,baseline
EXP-STA-20N-S48-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,48,20,Scenario A: Stable,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,38.30407144309085,37.108548895943414,5.65466934824579,21.340095869796325,0.0,24,"{'RELAXED': 7, 'NOMINAL': 12, 'ELEVATED': 1}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,93.2789999999999,45.795330651754206,24.697678556909157,63.00175000000001,24,0,baseline
EXP-STA-20N-S49-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,49,20,Scenario A: Stable,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,34.82925111362853,34.730317631183055,9.225452617040602,18.555557345640175,0.0,30,"{'RELAXED': 9, 'NOMINAL': 9, 'ELEVATED': 2}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,90.6689999999999,57.6595473829594,28.172498886371468,63.00175000000001,30,0,baseline
EXP-STA-20N-S50-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,50,20,Scenario A: Stable,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,34.217846042425606,33.087355320852694,2.642979514978606,17.32888719688271,0.0,32,"{'NOMINAL': 10, 'RELAXED': 8, 'ELEVATED': 2}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,90.50399999999989,57.13672379675596,28.783903957574395,63.00175000000001,32,0,baseline
EXP-STA-20N-S51-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,51,20,Scenario A: Stable,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,33.91343797270861,32.93568278955988,4.94670255918745,11.31035847951697,0.0,39,"{'NOMINAL': 14, 'ELEVATED': 3, 'RELAXED': 3}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,92.1089999999999,54.44745000201871,29.08831202729139,63.00175000000001,39,0,baseline
EXP-STA-20N-S42-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,42,20,Scenario A: Stable,300.0,3708,82.15200000000006,4.107600000000003,87.76079999999932,0,6020,0,0.0,36.273368425517454,35.83115204615554,7.164252006690937,18.349795953024884,0.0,36,"{'RELAXED': 8, 'NOMINAL': 9, 'ELEVATED': 3}",85128.33333333522,6000,6020,20600.0,1373.6171096345515,38.24916943521595,91.72739200000059,59.72074799330907,26.728381574482547,63.00175000000001,36,0,proposed
EXP-STA-20N-S43-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,43,20,Scenario A: Stable,300.0,3907,83.85600000000007,4.192800000000004,90.9373999999991,0,6020,0,0.0,34.918259299541106,34.62161551529169,7.74158054348181,18.130077399627677,0.0,38,"{'NOMINAL': 9, 'RELAXED': 9, 'ELEVATED': 2}",86921.66666666754,6000,6020,21026.0,1359.0365448504983,39.62956810631229,92.85062600000052,61.341139771447935,28.083490700458896,63.00175000000001,38,0,proposed
EXP-STA-20N-S44-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,44,20,Scenario A: Stable,300.0,3560,91.07199999999997,4.5535999999999985,88.02919999999946,51,6020,1,0.8471760797342193,36.229270143152256,38.65937791875042,-4.2160515800655745,13.932102745926956,0.8471760797342193,33,"{'RELAXED': 6, 'NOMINAL': 11, 'ELEVATED': 2, 'IMMEDIATE': 1}",85916.66666666763,6000,6020,22834.0,1350.904485049834,37.94518272425249,92.31470800000064,55.66605158006557,26.772479856847742,63.00175000000001,33,0,proposed
EXP-STA-20N-S45-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,45,20,Scenario A: Stable,300.0,4017,92.32800000000003,4.616400000000001,94.17419999999913,0,6020,0,0.0,32.20927003642373,33.30662458571909,7.601596506193388,15.892151690401736,0.0,41,"{'NOMINAL': 11, 'RELAXED': 6, 'ELEVATED': 3}",92161.66666666894,6000,6020,23158.0,1177.4294019933554,43.34717607973422,90.48325800000035,57.07570172169865,30.79247996357627,63.00175000000001,41,0,proposed
EXP-STA-20N-S46-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,46,20,Scenario A: Stable,300.0,4128,103.40800000000007,5.170400000000003,98.2891999999992,0,6020,0,0.0,32.132211227848224,33.169853747383755,2.394624295975838,12.74822883636251,0.0,31,"{'NOMINAL': 8, 'ELEVATED': 7, 'RELAXED': 5}",96788.33333333784,6000,6020,25918.0,1160.6852159468438,46.317275747508305,92.0271080000003,57.316709305418335,30.869538772151774,63.00175000000001,31,0,proposed
EXP-STA-20N-S47-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,47,20,Scenario A: Stable,300.0,3633,91.50400000000002,4.575200000000001,89.22979999999941,76,6020,1,1.2624584717607974,34.137400196286656,35.29411573764054,-5.78249582394691,16.764490771746928,1.2624584717607974,30,"{'RELAXED': 7, 'NOMINAL': 11, 'ELEVATED': 1, 'IMMEDIATE': 1}",86038.33333333473,6000,6020,22932.0,1372.06146179402,37.95348837209303,91.6077020000006,57.232495823946905,28.864349803713353,63.00175000000001,30,0,proposed
EXP-STA-20N-S48-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,48,20,Scenario A: Stable,300.0,3415,71.21600000000005,3.5608000000000026,81.1753999999994,0,6020,0,0.0,38.84616476511798,37.19208919913966,8.292370250406456,22.811781982911217,0.0,13,"{'RELAXED': 8, 'NOMINAL': 11, 'ELEVATED': 1}",79190.00000000202,6000,6020,17856.0,1489.06146179402,34.15282392026578,93.70324600000073,44.37914536938821,24.155585234882018,63.00175000000001,13,0,proposed
EXP-STA-20N-S49-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,49,20,Scenario A: Stable,300.0,3715,83.53600000000006,4.176800000000003,87.99739999999936,0,6020,0,0.0,34.49623639046649,34.43406372739145,9.225452617040602,18.4230965393313,0.0,26,"{'RELAXED': 9, 'NOMINAL': 7, 'ELEVATED': 4}",86725.00000000214,6000,6020,20946.0,1313.0980066445184,39.490033222591364,91.02502600000051,58.6435665907312,28.50551360953351,63.00175000000001,26,0,proposed
EXP-STA-20N-S50-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,50,20,Scenario A: Stable,300.0,4048,89.52000000000007,4.4760000000000035,93.9579999999991,0,6020,0,0.0,33.708752381232514,32.764296773907255,0.9826888839733599,17.011079460498316,0.0,27,"{'NOMINAL': 11, 'RELAXED': 7, 'ELEVATED': 2}",91321.66666667056,6000,6020,22444.0,1251.3953488372092,42.883720930232556,90.80042000000034,60.35694124622291,29.292997618767487,63.00175000000001,27,0,proposed
EXP-STA-20N-S51-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,51,20,Scenario A: Stable,300.0,3904,90.88799999999999,4.5443999999999996,92.5991999999992,0,6020,0,0.0,34.73082387468635,34.14390372669678,4.94670255918745,11.910722905753884,0.0,35,"{'NOMINAL': 14, 'ELEVATED': 3, 'RELAXED': 3}",88965.00000000044,6000,6020,22780.0,1350.112126245847,40.75083056478405,92.41900800000053,54.44745000201871,28.27092612531365,63.00175000000001,35,0,proposed
EXP-MOD-20N-S42-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,42,20,Scenario B: Moderate,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,38.65896469482309,38.21473481265008,8.025430350157855,20.382459680137078,0.0,31,"{'RELAXED': 7, 'NOMINAL': 11, 'ELEVATED': 2}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,91.36899999999989,63.637069649842154,28.842910305176908,67.50187500000001,31,0,baseline
EXP-MOD-20N-S43-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,43,20,Scenario B: Moderate,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,38.18447674358483,38.39881109789208,9.40400938344522,21.654483907927553,0.0,50,"{'NOMINAL': 13, 'ELEVATED': 1, 'RELAXED': 6}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,92.5239999999999,61.1384807703176,29.317398256415174,67.50187500000001,50,0,baseline
EXP-MOD-20N-S44-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,44,20,Scenario B: Moderate,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,4,6020,1,0.0664451827242525,39.35148393920903,42.17434095601191,-0.5410515800655702,16.38668114440396,0.0664451827242525,37,"{'RELAXED': 7, 'NOMINAL': 12, 'ELEVATED': 1}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,91.9589999999999,55.66605158006557,28.150391060790966,67.50187500000001,37,0,baseline
EXP-MOD-20N-S45-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,45,20,Scenario B: Moderate,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,36.38198528568241,37.85643175981552,8.949881004184675,18.31388008087032,0.0,45,"{'NOMINAL': 10, 'RELAXED': 7, 'ELEVATED': 3}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,90.1889999999999,57.0421751253262,31.119889714317594,67.50187500000001,45,0,baseline
EXP-MOD-20N-S46-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,46,20,Scenario B: Moderate,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,35.46463413113221,35.36046398409152,4.764187556223241,15.303182756684835,0.0,35,"{'NOMINAL': 12, 'RELAXED': 5, 'ELEVATED': 3}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,91.7739999999999,56.01622483941999,32.03724086886779,67.50187500000001,35,0,baseline
EXP-MOD-20N-S47-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,47,20,Scenario B: Moderate,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,30,6020,1,0.4983388704318937,37.83299586459633,38.58664655939238,-2.093653737694197,17.25346172339425,0.4983388704318937,29,"{'RELAXED': 5, 'NOMINAL': 14, 'IMMEDIATE': 1}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,91.2639999999999,57.2186537376942,29.66887913540368,67.50187500000001,29,0,baseline
EXP-MOD-20N-S48-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,48,20,Scenario B: Moderate,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,40.63510144818343,40.357953431442084,8.450567481404981,21.868362283966178,0.0,31,"{'RELAXED': 10, 'NOMINAL': 9, 'ELEVATED': 1}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,93.2789999999999,51.17202210291331,26.866773551816575,67.50187500000001,31,0,baseline
EXP-MOD-20N-S49-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,49,20,Scenario B: Moderate,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,38.4674752097708,39.08735183276231,10.626349732168045,22.050657556140617,0.0,36,"{'RELAXED': 9, 'NOMINAL': 9, 'ELEVATED': 2}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,90.6689999999999,58.278984930996735,29.03439979022921,67.50187500000001,36,0,baseline
EXP-MOD-20N-S50-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,50,20,Scenario B: Moderate,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,37.70702440751517,36.67328304228241,8.364867677055457,19.148504620521507,0.0,39,"{'NOMINAL': 10, 'RELAXED': 8, 'ELEVATED': 2}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,90.50399999999989,58.13764263419594,29.79485059248483,67.50187500000001,39,0,baseline
EXP-MOD-20N-S51-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,51,20,Scenario B: Moderate,300.0,6000,96.00000000000007,4.800000000000003,123.59999999999792,0,6020,0,0.0,36.674609313378376,36.18909807490184,8.571935623987017,14.099221012874311,0.0,42,"{'NOMINAL': 13, 'ELEVATED': 2, 'RELAXED': 5}",100333.33333333964,6000,6020,24080.0,1000.0,50.0,92.1089999999999,56.412274485707314,30.82726568662163,67.50187500000001,42,0,baseline
EXP-MOD-20N-S42-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,42,20,Scenario B: Moderate,300.0,3607,77.50400000000006,3.875200000000003,85.29259999999937,0,6020,0,0.0,39.212735912751455,38.513968689566454,8.90927467005239,20.127484882948046,0.0,34,"{'RELAXED': 8, 'NOMINAL': 10, 'ELEVATED': 2}",82741.66666666776,6000,6020,19436.0,1421.1669435215947,36.62458471760797,91.75207400000065,62.75322532994762,28.289139087248543,67.50187500000001,34,0,proposed
EXP-MOD-20N-S43-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,43,20,Scenario B: Moderate,300.0,3838,82.79200000000006,4.139600000000003,89.72879999999917,0,6020,0,0.0,37.94573252981381,37.890074056923936,9.40400938344522,20.175169825680666,0.0,41,"{'NOMINAL': 10, 'ELEVATED': 2, 'RELAXED': 8}",86103.3333333342,6000,6020,20756.0,1378.5589700996677,39.0265780730897,92.86271200000053,61.38410654266106,29.556142470186195,67.50187500000001,41,0,proposed
EXP-MOD-20N-S44-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,44,20,Scenario B: Moderate,300.0,3511,78.68800000000003,3.9344000000000015,84.16019999999943,0,6020,0,0.0,39.64428090206902,41.61585395108378,4.555704520740406,18.247017511174718,0.0,53,"{'RELAXED': 7, 'NOMINAL': 12, 'ELEVATED': 1}",82950.00000000064,6000,6020,19726.0,1385.7558139534883,36.699335548172755,92.35339800000065,54.40298084006989,27.857594097930985,67.50187500000001,53,0,proposed
EXP-MOD-20N-S45-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,45,20,Scenario B: Moderate,300.0,3823,84.64800000000007,4.232400000000004,89.52219999999924,0,6020,0,0.0,36.54267953565684,38.219245107419255,6.781799586151017,19.05112704500353,0.0,54,"{'NOMINAL': 13, 'RELAXED': 5, 'ELEVATED': 2}",89195.00000000214,6000,6020,21232.0,1214.8214285714287,41.498338870431894,90.52977800000038,57.13763301863692,30.959195464343168,67.50187500000001,54,0,proposed
EXP-MOD-20N-S46-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,46,20,Scenario B: Moderate,300.0,3986,90.70400000000006,4.535200000000003,93.4455999999992,0,6020,0,0.0,35.660808763063734,35.42255125828744,6.069624295975842,14.864419935774608,0.0,24,"{'NOMINAL': 11, 'ELEVATED': 4, 'RELAXED': 5}",90901.66666666867,6000,6020,22738.0,1246.362126245847,42.420265780730894,92.0755440000004,57.35966048258424,31.84106623693627,67.50187500000001,24,0,proposed
EXP-MOD-20N-S47-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,47,20,Scenario B: Moderate,300.0,3716,83.56000000000003,4.178000000000002,88.14599999999935,12,6020,1,0.19933554817275745,36.906248727368904,37.979256988188,-2.0963159848876387,15.508308668682023,0.19933554817275745,27,"{'RELAXED': 7, 'NOMINAL': 11, 'ELEVATED': 2}",85966.66666666731,6000,6020,20946.0,1334.0946843853822,38.8421926910299,91.61854000000056,57.22131598488764,30.595626272631094,67.50187500000001,27,0,proposed
EXP-MOD-20N-S48-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,48,20,Scenario B: Moderate,300.0,3331,69.03200000000005,3.4516000000000027,79.51979999999948,0,6020,0,0.0,42.28809334474444,41.2883200445355,14.144520644310333,24.556318386471307,0.0,25,"{'RELAXED': 7, 'NOMINAL': 13}",77753.33333333474,6000,6020,17306.0,1519.0531561461794,33.12126245847176,93.71980200000078,49.53857695390967,25.21378165525557,67.50187500000001,25,0,proposed
EXP-MOD-20N-S49-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,49,20,Scenario B: Moderate,300.0,3591,77.89600000000006,3.8948000000000027,84.94939999999939,0,6020,0,0.0,38.1462100480401,37.88165951926623,12.75245146385015,21.315044134674203,0.0,30,"{'RELAXED': 8, 'NOMINAL': 9, 'ELEVATED': 3}",84020.00000000195,6000,6020,19536.0,1356.860465116279,37.68106312292359,91.05550600000056,58.681497247705366,29.355664951959902,67.50187500000001,30,0,proposed
EXP-MOD-20N-S50-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,50,20,Scenario B: Moderate,300.0,3893,85.59200000000006,4.279600000000003,90.87179999999921,0,6020,0,0.0,36.282569500079624,35.27772978594872,6.360768792789834,19.276125904529557,0.0,32,"{'NOMINAL': 11, 'RELAXED': 7, 'ELEVATED': 2}",89045.00000000389,6000,6020,21460.0,1288.392857142857,41.2890365448505,90.83128200000041,58.9728529118006,31.219305499920377,67.50187500000001,32,0,proposed
EXP-MOD-20N-S51-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,51,20,Scenario B: Moderate,300.0,3910,88.71200000000003,4.435600000000002,92.17479999999918,0,6020,0,0.0,37.29372890683764,36.061875412386144,8.571935623987017,13.568490691372368,0.0,42,"{'RELAXED': 7, 'ELEVATED': 2, 'NOMINAL': 11}",88248.33333333334,6000,6020,22236.0,1359.8463455149501,40.332225913621265,92.42325200000053,56.412274485707314,30.208146093162362,67.50187500000001,42,0,proposed
